record_id,location_id,source_id,time_of_record,visit_count,time_in_queue,assigned_employee_id
13566,AkLu02289,AkLu02289224,"2021-07-26 14:58:00",1,0,10
13567,SoRu39043,SoRu39043224,"2021-07-26 15:23:00",1,0,3
13568,AmAm09463,AmAm09463224,"2021-07-26 15:26:00",1,0,42
13569,HaRu17944,HaRu17944224,"2021-07-26 15:28:00",4,142,5
13570,AmAs10606,AmAs10606224,"2021-07-26 15:34:00",1,0,30
13571,AkKi01573,AkKi01573224,"2021-07-26 15:36:00",1,0,42
13572,AmBe11195,AmBe11195224,"2021-07-26 15:43:00",1,28,40
13573,AmAs10331,AmAs10331224,"2021-07-26 15:47:00",1,0,3
13574,HaRu18138,HaRu18138224,"2021-07-26 15:52:00",1,0,40
13575,KiAm22523,KiAm22523224,"2021-07-26 16:10:00",1,0,24
13576,AkLu02523,AkLu02523224,"2021-07-26 16:15:00",7,217,0
13577,AmRu13129,AmRu13129224,"2021-07-26 16:15:00",1,0,5
13578,KiHa23099,KiHa23099224,"2021-07-26 16:16:00",1,0,36
13579,KiZu31426,KiZu31426224,"2021-07-26 16:16:00",4,228,12
13580,KiZu31385,KiZu31385224,"2021-07-26 16:20:00",1,21,38
13581,KiHa23193,KiHa23193224,"2021-07-26 16:25:00",1,0,5
13582,KiAm22322,KiAm22322224,"2021-07-26 16:31:00",1,0,34
13583,SoRu35064,SoRu35064224,"2021-07-26 16:51:00",1,0,44
13584,KiAm22548,KiAm22548224,"2021-07-26 16:52:00",1,0,28
13585,HaYa21608,HaYa21608224,"2021-07-26 16:55:00",1,0,8
13586,AmAs10043,AmAs10043224,"2021-07-26 17:42:00",8,196,4
13587,HaRu17110,HaRu17110224,"2021-07-26 18:42:00",8,80,10
13588,AkRu07935,AkRu07935224,"2021-07-26 18:45:00",4,50,1
13589,HaRu17944,HaRu17944224,"2021-07-27 06:38:00",5,96,5
13590,AkRu08441,AkRu08441224,"2021-07-27 06:57:00",7,48,24
13591,SoRu35691,SoRu35691224,"2021-07-27 08:48:00",6,29,1
13592,AkRu07935,AkRu07935224,"2021-07-27 08:49:00",5,79,1
13593,SoRu35740,SoRu35740224,"2021-07-27 09:00:00",1,21,1
13594,KiMr24608,KiMr24608224,"2021-07-27 09:01:00",1,0,34
13595,HaRu20535,HaRu20535224,"2021-07-27 09:04:00",1,16,36
13596,AmDa12076,AmDa12076224,"2021-07-27 09:04:00",1,0,5
13597,KiZu31426,KiZu31426224,"2021-07-27 09:12:00",5,209,12
13598,AmDa11878,AmDa11878224,"2021-07-27 09:26:00",5,51,28
13599,AmDa11470,AmDa11470224,"2021-07-27 09:28:00",1,0,10
13600,SoRu39632,SoRu39632224,"2021-07-27 09:30:00",1,0,12
13601,AkRu08422,AkRu08422224,"2021-07-27 09:30:00",1,0,48
13602,AkRu04081,AkRu04081224,"2021-07-27 09:36:00",1,61,36
13603,SoRu38412,SoRu38412224,"2021-07-27 09:41:00",1,0,4
13604,KiMr24263,KiMr24263224,"2021-07-27 09:42:00",1,0,0
13605,AkRu06266,AkRu06266224,"2021-07-27 09:45:00",1,0,28
13606,HaYa21400,HaYa21400224,"2021-07-27 09:46:00",1,0,7
13607,SoRu38331,SoRu38331224,"2021-07-27 09:46:00",8,143,5
13608,SoRu38668,SoRu38668224,"2021-07-27 09:48:00",5,82,42
13609,AkRu03131,AkRu03131224,"2021-07-27 09:49:00",1,0,48
13610,HaRu20583,HaRu20583224,"2021-07-27 09:50:00",1,0,10
13611,KiRu30404,KiRu30404224,"2021-07-27 09:51:00",1,169,36
13612,AmPw12712,AmPw12712224,"2021-07-27 09:59:00",7,239,42
13613,HaRu19872,HaRu19872224,"2021-07-27 10:13:00",1,13,34
13614,KiRu26508,KiRu26508224,"2021-07-27 10:23:00",1,0,2
13615,HaRu20587,HaRu20587224,"2021-07-27 10:25:00",1,0,8
13616,HaRu19572,HaRu19572224,"2021-07-27 10:30:00",5,230,12
13617,AmDa12233,AmDa12233224,"2021-07-27 10:49:00",1,0,8
13618,HaRu17743,HaRu17743224,"2021-07-27 10:50:00",1,49,3
13619,HaRu19718,HaRu19718224,"2021-07-27 10:53:00",1,0,48
13620,SoRu35164,SoRu35164224,"2021-07-27 10:58:00",1,0,30
13621,AkRu06075,AkRu06075224,"2021-07-27 11:04:00",1,23,12
13622,HaRu17663,HaRu17663224,"2021-07-27 11:10:00",1,0,46
13623,AmAs10386,AmAs10386224,"2021-07-27 11:15:00",1,240,10
13624,SoRu38980,SoRu38980224,"2021-07-27 11:18:00",1,0,7
13625,AmRu15071,AmRu15071224,"2021-07-27 11:21:00",1,0,14
13626,AmAm09988,AmAm09988224,"2021-07-27 11:23:00",1,0,30
13627,HaRu18864,HaRu18864224,"2021-07-27 11:34:00",6,166,48
13628,HaRu19343,HaRu19343224,"2021-07-27 11:38:00",1,211,10
13629,AmAm09394,AmAm09394224,"2021-07-27 11:48:00",1,20,1
13630,HaDj16895,HaDj16895224,"2021-07-27 11:58:00",1,240,36
13631,AkRu03728,AkRu03728224,"2021-07-27 12:22:00",1,0,10
13632,SoIl32943,SoIl32943224,"2021-07-27 12:35:00",1,0,48
13633,KiMr24380,KiMr24380224,"2021-07-27 12:43:00",1,0,24
13634,AmBe11205,AmBe11205224,"2021-07-27 12:56:00",1,0,28
13635,AkLu02523,AkLu02523224,"2021-07-27 13:01:00",8,104,0
13636,HaSe21222,HaSe21222224,"2021-07-27 13:01:00",1,28,48
13637,SoRu36684,SoRu36684224,"2021-07-27 13:03:00",1,38,8
13638,SoMa34343,SoMa34343224,"2021-07-27 13:15:00",1,0,10
13639,AmAs10760,AmAs10760224,"2021-07-27 13:15:00",1,0,3
13640,SoRu38556,SoRu38556224,"2021-07-27 13:24:00",6,47,38
13641,AmAm09605,AmAm09605224,"2021-07-27 13:26:00",1,0,3
13642,SoIl33017,SoIl33017224,"2021-07-27 13:36:00",1,0,30
13643,AmPw12341,AmPw12341224,"2021-07-27 13:38:00",1,0,5
13644,KiRu27153,KiRu27153224,"2021-07-27 13:43:00",1,0,30
13645,AmAm09750,AmAm09750224,"2021-07-27 13:53:00",1,0,10
13646,AkRu07317,AkRu07317224,"2021-07-27 14:03:00",1,0,10
13647,AmDa11720,AmDa11720224,"2021-07-27 14:14:00",1,0,4
13648,AmDa12192,AmDa12192224,"2021-07-27 14:18:00",1,0,0
13649,KiRu28441,KiRu28441224,"2021-07-27 14:28:00",1,0,48
13650,AkRu08163,AkRu08163224,"2021-07-27 14:31:00",1,50,48
13651,AkRu03182,AkRu03182224,"2021-07-27 14:37:00",1,0,40
13652,AkRu04729,AkRu04729224,"2021-07-27 14:44:00",1,0,36
13653,AkKi01423,AkKi01423224,"2021-07-27 14:57:00",1,0,5
13654,HaDe16467,HaDe16467224,"2021-07-27 15:04:00",1,0,3
13655,KiRu26838,KiRu26838224,"2021-07-27 15:08:00",1,0,4
13656,AkRu03460,AkRu03460224,"2021-07-27 15:39:00",6,77,1
13657,AmAs10739,AmAs10739224,"2021-07-27 16:11:00",1,0,36
13658,AkKi00902,AkKi00902224,"2021-07-27 16:12:00",1,0,36
13659,HaRu17909,HaRu17909224,"2021-07-27 16:37:00",1,0,3
13660,KiRu29445,KiRu29445224,"2021-07-27 16:43:00",2,249,8
13661,KiRu29743,KiRu29743224,"2021-07-27 16:55:00",1,0,10
13662,HaRu17563,HaRu17563224,"2021-07-27 16:57:00",1,0,48
13663,SoRu37481,SoRu37481224,"2021-07-27 17:22:00",6,147,36
13664,AkRu04744,AkRu04744224,"2021-07-27 17:59:00",7,48,28
13665,SoRu38668,SoRu38668224,"2021-07-28 06:10:00",6,26,42
13666,SoRu36684,SoRu36684224,"2021-07-28 06:20:00",2,26,8
13667,AkRu04081,AkRu04081224,"2021-07-28 06:38:00",2,53,36
13668,HaDj16895,HaDj16895224,"2021-07-28 06:56:00",2,168,36
13669,AkRu08163,AkRu08163224,"2021-07-28 08:48:00",2,41,48
13670,KiHa22676,KiHa22676224,"2021-07-28 09:13:00",1,0,34
13671,AmAb08942,AmAb08942224,"2021-07-28 09:18:00",1,0,10
13672,SoRu35548,SoRu35548224,"2021-07-28 09:24:00",1,14,1
13673,HaZa21698,HaZa21698224,"2021-07-28 09:31:00",1,0,42
13674,HaRu17743,HaRu17743224,"2021-07-28 09:49:00",2,45,3
13675,HaRu17845,HaRu17845224,"2021-07-28 09:51:00",1,84,24
13676,AkRu05851,AkRu05851224,"2021-07-28 09:54:00",1,23,28
13677,AkLu01866,AkLu01866224,"2021-07-28 10:11:00",1,0,16
13678,AmBe10985,AmBe10985224,"2021-07-28 10:33:00",1,0,34
13679,AkKi00807,AkKi00807224,"2021-07-28 10:52:00",1,0,36
13680,SoRu34656,SoRu34656224,"2021-07-28 11:07:00",1,0,1
13681,AkRu08180,AkRu08180224,"2021-07-28 11:09:00",1,0,30
13682,SoRu38556,SoRu38556224,"2021-07-28 11:11:00",7,25,38
13683,SoRu37481,SoRu37481224,"2021-07-28 11:16:00",7,123,36
13684,HaRu20195,HaRu20195224,"2021-07-28 11:20:00",1,0,18
13685,AmRu13583,AmRu13583224,"2021-07-28 11:22:00",1,0,5
13686,SoRu36032,SoRu36032224,"2021-07-28 11:22:00",1,0,12
13687,KiRu26752,KiRu26752224,"2021-07-28 11:22:00",1,20,28
13688,AkRu04744,AkRu04744224,"2021-07-28 11:27:00",8,65,28
13689,KiRu29468,KiRu29468224,"2021-07-28 11:33:00",1,28,40
13690,KiRu29055,KiRu29055224,"2021-07-28 11:35:00",1,0,36
13691,KiIs24063,KiIs24063224,"2021-07-28 11:48:00",1,0,8
13692,AkRu05991,AkRu05991224,"2021-07-28 11:54:00",1,149,42
13693,SoRu38328,SoRu38328224,"2021-07-28 11:59:00",1,0,42
13694,AkLu02477,AkLu02477224,"2021-07-28 12:04:00",1,0,46
13695,AkRu06081,AkRu06081224,"2021-07-28 12:09:00",1,0,38
13696,KiRu26424,KiRu26424224,"2021-07-28 12:09:00",1,0,48
13697,AmDa11878,AmDa11878224,"2021-07-28 12:10:00",6,60,28
13698,SoBa31895,SoBa31895224,"2021-07-28 12:20:00",1,21,30
13699,AmRu13884,AmRu13884224,"2021-07-28 12:22:00",1,0,34
13700,AkRu08441,AkRu08441224,"2021-07-28 12:33:00",8,38,24
13701,AkLu02060,AkLu02060224,"2021-07-28 12:34:00",1,0,18
13702,SoRu38004,SoRu38004224,"2021-07-28 12:36:00",1,10,2
13703,KiZu31426,KiZu31426224,"2021-07-28 12:56:00",6,152,12
13704,KiRu27160,KiRu27160224,"2021-07-28 13:19:00",1,0,48
13705,KiAm22592,KiAm22592224,"2021-07-28 13:24:00",1,0,42
13706,AmDa11639,AmDa11639224,"2021-07-28 13:36:00",1,0,28
13707,SoRu34690,SoRu34690224,"2021-07-28 13:36:00",1,25,30
13708,KiRu30404,KiRu30404224,"2021-07-28 13:40:00",2,142,36
13709,SoRu39258,SoRu39258224,"2021-07-28 13:47:00",1,0,34
13710,HaRu19572,HaRu19572224,"2021-07-28 13:53:00",6,168,12
13711,HaZa21637,HaZa21637224,"2021-07-28 13:57:00",1,0,36
13712,AmRu15116,AmRu15116224,"2021-07-28 14:00:00",1,0,46
13713,KiRu25500,KiRu25500224,"2021-07-28 14:13:00",1,13,12
13714,AmAs10386,AmAs10386224,"2021-07-28 14:14:00",2,174,10
13715,SoRu37492,SoRu37492224,"2021-07-28 14:22:00",1,11,10
13716,HaRu17124,HaRu17124224,"2021-07-28 14:32:00",1,0,36
13717,KiZu30881,KiZu30881224,"2021-07-28 14:43:00",1,226,5
13718,AmAm09378,AmAm09378224,"2021-07-28 15:02:00",1,13,6
13719,HaRu20028,HaRu20028224,"2021-07-28 15:06:00",1,0,30
13720,SoMa33841,SoMa33841224,"2021-07-28 15:06:00",1,0,30
13721,AmDa11503,AmDa11503224,"2021-07-28 15:08:00",1,57,1
13722,AmRu13876,AmRu13876224,"2021-07-28 15:11:00",1,0,36
13723,SoKo33151,SoKo33151224,"2021-07-28 15:11:00",1,0,1
13724,AkLu02192,AkLu02192224,"2021-07-28 15:16:00",1,98,10
13725,HaRu18864,HaRu18864224,"2021-07-28 15:28:00",7,144,48
13726,HaRu19343,HaRu19343224,"2021-07-28 15:41:00",2,159,10
13727,HaDj16918,HaDj16918224,"2021-07-28 15:58:00",1,0,2
13728,HaRu17944,HaRu17944224,"2021-07-28 15:58:00",6,102,5
13729,AkRu03460,AkRu03460224,"2021-07-28 16:01:00",7,134,1
13730,AmAs10849,AmAs10849224,"2021-07-28 16:04:00",1,14,8
13731,AmAs10912,AmAs10912224,"2021-07-28 16:06:00",1,0,42
13732,AmDa11704,AmDa11704224,"2021-07-28 16:25:00",1,0,16
13733,SoRu37226,SoRu37226224,"2021-07-28 16:29:00",1,0,48
13734,AkHa00081,AkHa00081224,"2021-07-28 16:30:00",1,0,12
13735,SoMa33957,SoMa33957224,"2021-07-28 16:37:00",1,0,5
13736,AkHa00508,AkHa00508224,"2021-07-28 16:53:00",1,0,38
13737,AmPw12656,AmPw12656224,"2021-07-28 16:54:00",1,0,2
13738,SoBa31656,SoBa31656224,"2021-07-28 16:55:00",1,0,5
13739,SoRu34665,SoRu34665224,"2021-07-28 16:55:00",1,0,40
13740,AkRu02803,AkRu02803224,"2021-07-28 16:59:00",1,0,48
13741,KiRu29445,KiRu29445224,"2021-07-28 18:17:00",3,240,8
13742,SoRu35691,SoRu35691224,"2021-07-28 18:19:00",7,68,1
13743,AkRu07935,AkRu07935224,"2021-07-28 18:37:00",6,61,1
13744,AmPw12712,AmPw12712224,"2021-07-28 18:46:00",8,115,42
13745,AmDa11878,AmDa11878224,"2021-07-29 06:17:00",7,31,28
13746,HaDj16895,HaDj16895224,"2021-07-29 07:11:00",3,145,36
13747,HaRu18864,HaRu18864224,"2021-07-29 07:18:00",8,107,48
13748,KiZu30881,KiZu30881224,"2021-07-29 07:25:00",2,122,5
13749,AkRu03460,AkRu03460224,"2021-07-29 07:31:00",8,64,1
13750,HaRu19572,HaRu19572224,"2021-07-29 07:49:00",7,274,12
13751,SoRu38556,SoRu38556224,"2021-07-29 08:12:00",8,42,38
13752,HaRu19372,HaRu19372224,"2021-07-29 09:05:00",1,0,3
13753,HaSe20928,HaSe20928224,"2021-07-29 09:06:00",1,0,3
13754,SoRu38668,SoRu38668224,"2021-07-29 09:06:00",7,28,42
13755,SoRu36527,SoRu36527224,"2021-07-29 09:12:00",1,0,5
13756,SoIl32994,SoIl32994224,"2021-07-29 09:13:00",1,13,14
13757,KiZu31072,KiZu31072224,"2021-07-29 09:14:00",1,0,1
13758,AmRu12800,AmRu12800224,"2021-07-29 09:19:00",1,0,10
13759,AmAb09303,AmAb09303224,"2021-07-29 09:40:00",1,22,34
13760,KiRu30240,KiRu30240224,"2021-07-29 09:49:00",1,219,24
13761,AkRu07323,AkRu07323224,"2021-07-29 09:49:00",1,0,4
13762,AmAm09814,AmAm09814224,"2021-07-29 09:52:00",1,0,40
13763,HaRu19573,HaRu19573224,"2021-07-29 10:17:00",1,0,28
13764,AkRu07814,AkRu07814224,"2021-07-29 10:20:00",1,0,4
13765,HaSe21285,HaSe21285224,"2021-07-29 10:44:00",1,0,48
13766,AmRu14301,AmRu14301224,"2021-07-29 10:49:00",1,0,7
13767,KiRu30455,KiRu30455224,"2021-07-29 11:10:00",1,0,24
13768,AmDa11503,AmDa11503224,"2021-07-29 11:19:00",2,50,1
13769,HaSe20913,HaSe20913224,"2021-07-29 11:25:00",1,0,2
13770,KiZu31426,KiZu31426224,"2021-07-29 11:32:00",7,168,12
13771,AmPw12672,AmPw12672224,"2021-07-29 11:36:00",1,161,42
13772,SoIl33049,SoIl33049224,"2021-07-29 11:37:00",1,0,8
13773,SoMa34445,SoMa34445224,"2021-07-29 11:39:00",1,20,14
13774,HaRu19343,HaRu19343224,"2021-07-29 11:41:00",3,171,10
13775,AmAs10867,AmAs10867224,"2021-07-29 11:42:00",1,0,8
13776,AkLu02192,AkLu02192224,"2021-07-29 11:44:00",2,43,10
13777,SoRu39162,SoRu39162224,"2021-07-29 11:53:00",1,0,8
13778,AmAs10386,AmAs10386224,"2021-07-29 12:00:00",3,202,10
13779,KiRu30616,KiRu30616224,"2021-07-29 12:20:00",1,15,32
13780,SoMa33601,SoMa33601224,"2021-07-29 12:37:00",1,0,28
13781,AmAb09148,AmAb09148224,"2021-07-29 12:49:00",1,0,36
13782,KiAm22093,KiAm22093224,"2021-07-29 12:51:00",1,0,18
13783,SoRu38138,SoRu38138224,"2021-07-29 13:02:00",1,17,48
13784,AmAm09944,AmAm09944224,"2021-07-29 13:03:00",1,0,5
13785,KiRu30601,KiRu30601224,"2021-07-29 13:04:00",1,81,8
13786,SoIl32620,SoIl32620224,"2021-07-29 13:07:00",1,0,1
13787,AkRu08163,AkRu08163224,"2021-07-29 13:29:00",3,28,48
13788,KiRu26072,KiRu26072224,"2021-07-29 13:30:00",1,0,38
13789,HaDj16781,HaDj16781224,"2021-07-29 13:39:00",1,0,8
13790,SoCh32108,SoCh32108224,"2021-07-29 13:44:00",1,0,32
13791,KiRu28147,KiRu28147224,"2021-07-29 13:54:00",1,12,10
13792,HaRu20111,HaRu20111224,"2021-07-29 13:55:00",1,0,5
13793,AkRu04071,AkRu04071224,"2021-07-29 13:55:00",1,16,36
13794,SoIl32883,SoIl32883224,"2021-07-29 14:03:00",1,15,38
13795,AkHa00259,AkHa00259224,"2021-07-29 14:04:00",1,240,28
13796,SoRu39291,SoRu39291224,"2021-07-29 14:05:00",1,26,0
13797,SoRu37481,SoRu37481224,"2021-07-29 14:19:00",8,120,36
13798,HaRu17743,HaRu17743224,"2021-07-29 14:20:00",3,28,3
13799,KiMr24372,KiMr24372224,"2021-07-29 14:21:00",1,0,12
13800,SoMa33880,SoMa33880224,"2021-07-29 14:24:00",1,0,36
13801,SoBa31436,SoBa31436224,"2021-07-29 14:30:00",1,0,3
13802,SoRu36553,SoRu36553224,"2021-07-29 14:36:00",1,0,1
13803,HaAm15959,HaAm15959224,"2021-07-29 14:40:00",1,0,7
13804,AmRu15606,AmRu15606224,"2021-07-29 14:40:00",1,0,36
13805,AkKi01570,AkKi01570224,"2021-07-29 14:47:00",1,0,3
13806,AmRu13009,AmRu13009224,"2021-07-29 14:47:00",1,0,32
13807,SoMa33573,SoMa33573224,"2021-07-29 14:52:00",1,0,36
13808,AmAm09945,AmAm09945224,"2021-07-29 14:55:00",1,0,12
13809,KiRu29110,KiRu29110224,"2021-07-29 15:10:00",1,0,1
13810,SoRu35691,SoRu35691224,"2021-07-29 15:13:00",8,29,1
13811,AkRu03716,AkRu03716224,"2021-07-29 15:16:00",1,0,14
13812,AkLu02637,AkLu02637224,"2021-07-29 15:29:00",1,0,8
13813,KiRu26987,KiRu26987224,"2021-07-29 15:32:00",1,12,16
13814,KiHa23270,KiHa23270224,"2021-07-29 15:36:00",1,0,18
13815,KiRu30381,KiRu30381224,"2021-07-29 15:38:00",1,0,14
13816,SoCh32217,SoCh32217224,"2021-07-29 15:39:00",1,0,48
13817,AkRu08184,AkRu08184224,"2021-07-29 15:42:00",1,0,38
13818,KiZu30781,KiZu30781224,"2021-07-29 15:51:00",1,0,8
13819,HaDj16750,HaDj16750224,"2021-07-29 16:01:00",1,0,24
13820,KiRu28564,KiRu28564224,"2021-07-29 16:22:00",1,0,18
13821,SoRu38699,SoRu38699224,"2021-07-29 16:25:00",1,0,3
13822,KiRu29989,KiRu29989224,"2021-07-29 16:26:00",1,0,30
13823,SoRu39429,SoRu39429224,"2021-07-29 16:26:00",1,0,28
13824,SoIl32888,SoIl32888224,"2021-07-29 16:30:00",1,0,36
13825,KiRu30404,KiRu30404224,"2021-07-29 16:39:00",3,99,36
13826,SoRu35060,SoRu35060224,"2021-07-29 16:54:00",1,0,16
13827,AkRu07935,AkRu07935224,"2021-07-29 16:57:00",7,79,1
13828,HaRu17467,HaRu17467224,"2021-07-29 16:58:00",1,0,10
13829,KiRu29445,KiRu29445224,"2021-07-29 17:04:00",4,113,8
13830,AkRu04081,AkRu04081224,"2021-07-29 17:17:00",3,55,36
13831,AkRu05991,AkRu05991224,"2021-07-29 17:28:00",2,162,42
13832,SoRu36684,SoRu36684224,"2021-07-29 18:23:00",3,25,8
13833,HaRu17845,HaRu17845224,"2021-07-29 18:52:00",2,79,24
13834,HaRu17944,HaRu17944224,"2021-07-29 18:58:00",7,87,5
13835,SoRu38668,SoRu38668224,"2021-07-30 06:54:00",8,76,42
13836,KiRu30601,KiRu30601224,"2021-07-30 07:16:00",2,89,8
13837,AkLu02192,AkLu02192224,"2021-07-30 07:35:00",3,125,10
13838,AkRu04081,AkRu04081224,"2021-07-30 07:45:00",4,75,36
13839,KiZu30881,KiZu30881224,"2021-07-30 08:42:00",3,242,5
13840,HaAm16179,HaAm16179224,"2021-07-30 09:05:00",1,0,36
13841,SoRu36216,SoRu36216224,"2021-07-30 09:07:00",1,17,10
13842,AmRu14751,AmRu14751224,"2021-07-30 09:07:00",1,0,28
13843,HaSe20912,HaSe20912224,"2021-07-30 09:14:00",1,0,48
13844,KiRu28662,KiRu28662224,"2021-07-30 09:16:00",1,28,30
13845,AkHa00430,AkHa00430224,"2021-07-30 09:22:00",1,0,36
13846,KiAm22420,KiAm22420224,"2021-07-30 09:37:00",1,0,8
13847,AmDa11503,AmDa11503224,"2021-07-30 09:56:00",3,49,1
13848,SoRu37396,SoRu37396224,"2021-07-30 10:00:00",1,0,3
13849,KiRu29445,KiRu29445224,"2021-07-30 10:01:00",5,301,8
13850,AmPw12672,AmPw12672224,"2021-07-30 10:06:00",2,90,42
13851,AmPw12368,AmPw12368224,"2021-07-30 10:07:00",1,0,34
13852,SoKo33542,SoKo33542224,"2021-07-30 10:09:00",1,0,38
13853,AmAb09237,AmAb09237224,"2021-07-30 10:11:00",1,0,48
13854,AkRu04086,AkRu04086224,"2021-07-30 10:25:00",1,0,1
13855,HaRu17318,HaRu17318224,"2021-07-30 10:25:00",1,0,30
13856,AmPw12736,AmPw12736224,"2021-07-30 10:43:00",1,81,30
13857,SoKo33446,SoKo33446224,"2021-07-30 10:50:00",1,0,48
13858,KiZu31059,KiZu31059224,"2021-07-30 10:52:00",1,0,24
13859,SoRu37352,SoRu37352224,"2021-07-30 10:54:00",1,24,48
13860,KiHa22907,KiHa22907224,"2021-07-30 11:15:00",1,0,14
13861,AmPw12602,AmPw12602224,"2021-07-30 11:15:00",1,0,48
13862,SoRu35779,SoRu35779224,"2021-07-30 11:20:00",1,0,2
13863,KiZu31426,KiZu31426224,"2021-07-30 11:27:00",8,269,12
13864,AkRu08381,AkRu08381224,"2021-07-30 11:31:00",1,0,8
13865,AmAs10264,AmAs10264224,"2021-07-30 11:33:00",1,0,6
13866,KiRu25764,KiRu25764224,"2021-07-30 11:37:00",1,0,34
13867,AmAs10386,AmAs10386224,"2021-07-30 11:48:00",4,139,10
13868,AkRu08525,AkRu08525224,"2021-07-30 11:49:00",1,0,4
13869,KiRu28838,KiRu28838224,"2021-07-30 12:01:00",1,30,26
13870,KiIs23633,KiIs23633224,"2021-07-30 12:02:00",1,240,36
13871,AkRu04682,AkRu04682224,"2021-07-30 12:06:00",1,119,48
13872,AmDa12107,AmDa12107224,"2021-07-30 12:17:00",1,0,30
13873,AmAm09621,AmAm09621224,"2021-07-30 12:33:00",1,0,5
13874,AmRu12839,AmRu12839224,"2021-07-30 12:50:00",1,0,38
13875,HaRu20794,HaRu20794224,"2021-07-30 12:51:00",1,0,32
13876,SoRu37289,SoRu37289224,"2021-07-30 12:55:00",1,0,36
13877,KiZu31132,KiZu31132224,"2021-07-30 12:55:00",1,29,36
13878,AkRu07935,AkRu07935224,"2021-07-30 13:11:00",8,63,1
13879,AkKi01493,AkKi01493224,"2021-07-30 13:31:00",1,12,5
13880,SoIl33037,SoIl33037224,"2021-07-30 13:37:00",1,0,4
13881,KiIs23995,KiIs23995224,"2021-07-30 13:45:00",1,0,7
13882,KiZu31035,KiZu31035224,"2021-07-30 13:52:00",1,0,36
13883,KiRu30240,KiRu30240224,"2021-07-30 13:53:00",2,204,24
13884,HaRu17845,HaRu17845224,"2021-07-30 14:11:00",3,54,24
13885,HaRu19343,HaRu19343224,"2021-07-30 14:34:00",4,193,10
13886,HaZa21670,HaZa21670224,"2021-07-30 14:39:00",1,0,6
13887,HaRu20478,HaRu20478224,"2021-07-30 14:46:00",1,0,42
13888,HaRu17827,HaRu17827224,"2021-07-30 15:13:00",1,0,32
13889,AkHa00259,AkHa00259224,"2021-07-30 15:24:00",2,129,28
13890,AkRu07646,AkRu07646224,"2021-07-30 15:39:00",1,240,30
13891,HaDj16895,HaDj16895224,"2021-07-30 15:39:00",4,190,36
13892,AkRu04961,AkRu04961224,"2021-07-30 15:41:00",1,0,38
13893,HaRu19360,HaRu19360224,"2021-07-30 15:44:00",1,0,12
13894,HaRu20596,HaRu20596224,"2021-07-30 15:45:00",1,30,38
13895,AkLu02596,AkLu02596224,"2021-07-30 15:48:00",1,0,24
13896,AkRu04984,AkRu04984224,"2021-07-30 15:56:00",1,0,8
13897,HaZa21633,HaZa21633224,"2021-07-30 15:57:00",1,0,28
13898,AkRu08163,AkRu08163224,"2021-07-30 16:00:00",4,44,48
13899,KiRu26332,KiRu26332224,"2021-07-30 16:04:00",1,0,32
13900,AmAm09539,AmAm09539224,"2021-07-30 16:05:00",1,0,48
13901,KiRu27369,KiRu27369224,"2021-07-30 16:13:00",1,0,0
13902,SoRu36684,SoRu36684224,"2021-07-30 16:18:00",4,23,8
13903,HaRu19228,HaRu19228224,"2021-07-30 16:19:00",1,38,8
13904,SoRu37203,SoRu37203224,"2021-07-30 16:23:00",1,0,32
13905,AkHa00748,AkHa00748224,"2021-07-30 16:24:00",1,0,5
13906,HaRu17743,HaRu17743224,"2021-07-30 16:26:00",4,66,3
13907,KiRu30404,KiRu30404224,"2021-07-30 16:33:00",4,169,36
13908,HaYa21432,HaYa21432224,"2021-07-30 16:41:00",1,0,24
13909,AmDa12250,AmDa12250224,"2021-07-30 16:43:00",1,27,3
13910,SoMa33863,SoMa33863224,"2021-07-30 16:46:00",1,0,36
13911,HaRu17944,HaRu17944224,"2021-07-30 16:52:00",8,135,5
13912,AkRu05991,AkRu05991224,"2021-07-30 17:54:00",3,149,42
13913,AmDa11878,AmDa11878224,"2021-07-30 17:56:00",8,38,28
13914,HaRu19572,HaRu19572224,"2021-07-30 18:24:00",8,118,12
13915,HaRu17743,HaRu17743224,"2021-07-31 06:17:00",5,37,3
13916,KiRu30601,KiRu30601224,"2021-07-31 07:00:00",3,102,8
13917,HaRu19228,HaRu19228224,"2021-07-31 07:21:00",2,62,8
13918,KiRu29445,KiRu29445224,"2021-07-31 07:31:00",6,225,8
13919,KiZu30881,KiZu30881224,"2021-07-31 08:58:00",4,350,5
13920,KiRu30404,KiRu30404224,"2021-07-31 09:26:00",5,260,36
13921,HaDj16895,HaDj16895224,"2021-07-31 09:48:00",5,289,36
13922,KiIs23633,KiIs23633224,"2021-07-31 10:59:00",2,331,36
13923,HaRu19343,HaRu19343224,"2021-07-31 11:17:00",5,162,10
13924,AmPw12672,AmPw12672224,"2021-07-31 12:28:00",3,225,42
13925,AkLu02192,AkLu02192224,"2021-07-31 12:58:00",4,78,10
13926,KiRu30240,KiRu30240224,"2021-07-31 13:25:00",3,336,24
13927,AmDa11503,AmDa11503224,"2021-07-31 13:26:00",4,98,1
13928,AkRu04081,AkRu04081224,"2021-07-31 13:28:00",5,79,36
13929,AkRu08163,AkRu08163224,"2021-07-31 13:55:00",5,73,48
13930,AmPw12736,AmPw12736224,"2021-07-31 14:26:00",2,122,30
13931,AkRu04682,AkRu04682224,"2021-07-31 14:36:00",2,200,48
13932,AkHa00259,AkHa00259224,"2021-07-31 15:03:00",3,251,28
