source_id,date,description,pollutant_ppm,biological,results
SoMa34518224,"2021-04-22 15:00:00",Clean,0.0955185,0.0000759574,Clean
SoIl32827224,"2021-04-22 15:28:00",Clean,0.0832599,0.0000372309,Clean
SoMa33953224,"2021-04-22 15:44:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
KiHa23232224,"2021-04-22 15:57:00",Clean,0.0819707,0.0000582825,Clean
AkRu07251224,"2021-04-22 16:21:00",Clean,0.0530827,0.0000797199,Clean
AkRu05640224,"2021-04-23 09:50:00",Clean,0.0566864,0.0000237518,Clean
KiHa22804224,"2021-04-23 10:04:00","Inorganic contaminants: Arsenic",3.61765,0,"Contaminated: Chemical"
KiRu27139224,"2021-04-23 10:19:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
AmRu13154224,"2021-04-23 10:35:00","Inorganic contaminants: Lead",6.36935,0,"Contaminated: Chemical"
AkKi00859224,"2021-04-23 10:38:00",Clean,0.088793,0.0000795994,Clean
HaZa21664224,"2021-04-23 10:56:00","Inorganic contaminants: Cadmium, Zinc, Chromium, Lead",7.30675,0,"Contaminated: Chemical"
AkKi01277224,"2021-04-23 10:59:00",Clean,0.0255966,0.0000267415,Clean
HaRu18879224,"2021-04-23 11:00:00","Bacteria: E. coli",0,9.34504,"Contaminated: Biological"
SoRu39349224,"2021-04-23 11:03:00","Inorganic contaminants: Copper, Cadmium, Arsenic, Mercury",4.4751,0,"Contaminated: Chemical"
KiHa23417224,"2021-04-23 12:02:00","Inorganic contaminants: Silver, Arsenic",2.56883,0,"Contaminated: Chemical"
AmRu13911224,"2021-04-23 13:32:00","Inorganic contaminants: Chromium, Silver, Barium, Lead",2.6502,0,"Contaminated: Chemical"
AmRu15599224,"2021-04-23 13:34:00",Clean,0.0295361,0.0000949092,Clean
HaDj16742224,"2021-04-23 13:41:00","Inorganic contaminants: Arsenic, Barium, Cadmium",8.82638,0,"Contaminated: Chemical"
SoBa31535224,"2021-04-23 13:42:00","Inorganic contaminants: Silver, Copper, Silver",8.06501,0,"Contaminated: Chemical"
KiRu28730224,"2021-04-23 14:25:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
AkRu06790224,"2021-04-23 14:42:00","Inorganic contaminants: Lead, Barium, Chromium, Zinc",2.71728,0,"Contaminated: Chemical"
SoRu38110224,"2021-04-23 14:44:00","Inorganic contaminants: Arsenic, Cadmium",5.43008,0,"Contaminated: Chemical"
HaZa21800224,"2021-04-23 15:19:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
SoMa34338224,"2021-04-23 15:25:00",Clean,0.0669479,0.0000943216,Clean
KiRu25353224,"2021-04-23 15:37:00",Clean,0.0802294,0.0000868805,Clean
AmRu15288224,"2021-04-23 16:24:00",Clean,0.0741982,0.0000514378,Clean
KiHa22733224,"2021-04-23 16:25:00",Clean,0.0473546,0.0000965473,Clean
KiIs23716224,"2021-04-23 16:44:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
AmRu14726224,"2021-04-24 09:00:00","Inorganic contaminants: Selenium",5.41815,0,"Contaminated: Chemical"
HaDe16330224,"2021-04-24 09:17:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
SoRu35116224,"2021-04-24 09:32:00","Inorganic contaminants: Selenium, Lead, Arsenic",8.65664,0,"Contaminated: Chemical"
AkRu05701224,"2021-04-24 09:42:00","Inorganic contaminants: Arsenic, Lead, Chromium",4.23815,0,"Contaminated: Chemical"
AkRu07596224,"2021-04-24 09:43:00",Clean,0.0826256,0.0000284231,Clean
HaSe21018224,"2021-04-24 10:09:00",Clean,0.0847386,0.0000524735,Clean
KiIs24005224,"2021-04-24 10:22:00",Clean,0.0491317,0.0000770985,Clean
AkLu02207224,"2021-04-24 10:56:00",Clean,0.0773218,0.0000280717,Clean
SoRu35772224,"2021-04-24 11:34:00","Inorganic contaminants: Chromium, Chromium",2.88701,0,"Contaminated: Chemical"
AkRu07813224,"2021-04-24 11:36:00","Inorganic contaminants: Barium",4.24903,0,"Contaminated: Chemical"
HaYa21353224,"2021-04-24 11:43:00","Inorganic contaminants: Barium, Selenium, Selenium",2.95722,0,"Contaminated: Chemical"
AkRu08457224,"2021-04-24 12:03:00","Bacteria: E. coli",0,8.18327,"Contaminated: Biological"
SoRu38085224,"2021-04-24 12:05:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
AkRu06698224,"2021-04-24 12:19:00","Inorganic contaminants: Zinc, Silver",9.46207,0,"Contaminated: Chemical"
KiRu27836224,"2021-04-24 12:33:00",Clean,0.0274842,0.00000906333,Clean
AkHa00596224,"2021-04-24 13:05:00",Clean,0.0352843,0.0000611014,Clean
SoKo33327224,"2021-04-24 13:13:00","Inorganic contaminants: Silver, Copper, Zinc",2.34152,0,"Contaminated: Chemical"
AkLu02408224,"2021-04-24 13:37:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
KiHa23361224,"2021-04-24 14:01:00",Clean,0.0875424,0.0000783171,Clean
HaDe16640224,"2021-04-24 14:50:00","Bacteria: E. coli",0,12.8812,"Contaminated: Biological"
HaAm16103224,"2021-04-24 14:57:00","Bacteria: E. coli",0,39.8564,"Contaminated: Biological"
KiAm22496224,"2021-04-24 15:32:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
AkKi00929224,"2021-04-24 16:01:00",Clean,0.0136831,0.00000828131,Clean
HaZa21636224,"2021-04-24 16:04:00","Inorganic contaminants: Silver, Silver, Arsenic, Arsenic",5.21512,0,"Contaminated: Chemical"
KiMr24405224,"2021-04-24 16:15:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
KiIs24188224,"2021-04-24 16:31:00",Clean,0.0640425,0.00000645522,Clean
HaRu19319224,"2021-04-24 16:37:00","Inorganic contaminants: Silver, Arsenic, Arsenic",2.29355,0,"Contaminated: Chemical"
KiIs23562224,"2021-04-25 09:21:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
AmRu14988224,"2021-04-25 09:39:00","Inorganic contaminants: Zinc, Chromium, Mercury",8.61556,0,"Contaminated: Chemical"
KiHa23078224,"2021-04-25 09:53:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
HaZa21806224,"2021-04-25 09:57:00",Clean,0.0141958,0.00000743216,Clean
AmRu14363224,"2021-04-25 10:07:00",Clean,0.0870994,0.0000177951,Clean
KiMr25047224,"2021-04-25 10:12:00","Inorganic contaminants: Silver, Lead, Barium",2.59682,0,"Contaminated: Chemical"
AkRu04555224,"2021-04-25 10:16:00",Clean,0.0308587,0.0000666793,Clean
KiRu30465224,"2021-04-25 10:31:00",Clean,0.097371,0.0000800109,Clean
KiRu29373224,"2021-04-25 10:48:00",Clean,0.0685217,0.000000016538,Clean
AkHa00108224,"2021-04-25 11:55:00",Clean,0.0618536,0.0000600501,Clean
AkRu05867224,"2021-04-25 11:57:00","Inorganic contaminants: Chromium, Zinc",6.78551,0,"Contaminated: Chemical"
AmRu13739224,"2021-04-25 12:23:00",Clean,0.0615793,0.000000200903,Clean
SoRu36677224,"2021-04-25 12:39:00","Inorganic contaminants: Silver, Selenium, Zinc",3.88224,0,"Contaminated: Chemical"
KiRu28465224,"2021-04-25 13:07:00","Inorganic contaminants: Zinc, Chromium, Copper, Chromium",7.44969,0,"Contaminated: Chemical"
AmRu13224224,"2021-04-25 13:37:00",Clean,0.0168057,0.0000208542,Clean
SoKo33055224,"2021-04-25 13:58:00",Clean,0.0350621,0.00000366834,Clean
KiRu25275224,"2021-04-25 14:11:00","Inorganic contaminants: Lead, Selenium",1.518,0,"Contaminated: Chemical"
HaRu20075224,"2021-04-25 14:11:00",Clean,0.0992766,0.0000557791,Clean
SoMa34182224,"2021-04-25 14:18:00","Inorganic contaminants: Barium, Arsenic, Silver",2.62322,0,"Contaminated: Chemical"
AkRu05806224,"2021-04-25 14:20:00",Clean,0.0738242,0.0000678904,Clean
KiRu28241224,"2021-04-25 14:28:00","Inorganic contaminants: Zinc",8.19508,0,"Contaminated: Chemical"
KiRu30196224,"2021-04-25 14:50:00",Clean,0.0488526,0.0000721148,Clean
KiRu29403224,"2021-04-25 14:51:00",Clean,0.0768594,0.0000569026,Clean
AmRu14853224,"2021-04-25 15:00:00","Inorganic contaminants: Arsenic, Mercury, Zinc, Mercury",8.04151,0,"Contaminated: Chemical"
SoRu38744224,"2021-04-25 15:00:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
AmRu12913224,"2021-04-25 15:47:00","Inorganic contaminants: Selenium, Arsenic, Selenium, Copper",7.63026,0,"Contaminated: Chemical"
KiZu31346224,"2021-04-25 16:27:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
KiRu30324224,"2021-04-25 16:28:00","Inorganic contaminants: Zinc",6.88989,0,"Contaminated: Chemical"
SoCh32207224,"2021-04-25 16:48:00","Inorganic contaminants: Silver",7.08377,0,"Contaminated: Chemical"
SoKo33551224,"2021-04-25 16:48:00",Clean,0.0418239,0.0000681685,Clean
AkRu04582224,"2021-04-26 09:16:00",Clean,0.036291,0.000070135,Clean
KiRu29763224,"2021-04-26 09:22:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
SoBa31567224,"2021-04-26 09:31:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
HaYa21549224,"2021-04-26 09:32:00","Inorganic contaminants: Chromium, Mercury, Lead",2.80728,0,"Contaminated: Chemical"
HaRu17289224,"2021-04-26 09:58:00","Bacteria: E. coli",0,10.6381,"Contaminated: Biological"
HaRu16976224,"2021-04-26 10:07:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
HaYa21373224,"2021-04-26 10:10:00","Inorganic contaminants: Barium, Lead, Zinc",9.81337,0,"Contaminated: Chemical"
SoRu38779224,"2021-04-26 10:35:00",Clean,0.0762259,0.0000461694,Clean
KiRu29839224,"2021-04-26 10:43:00","Bacteria: E. coli",0,33.6215,"Contaminated: Biological"
AkRu03554224,"2021-04-26 10:44:00","Inorganic contaminants: Copper, Lead, Copper",5.72703,0,"Contaminated: Chemical"
KiRu29297224,"2021-04-26 11:30:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
HaRu19891224,"2021-04-26 11:52:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
AkRu08071224,"2021-04-26 12:23:00",Clean,0.053297,0.0000204421,Clean
SoKo33260224,"2021-04-26 12:27:00",Clean,0.0624966,0.0000637022,Clean
KiIs24074224,"2021-04-26 12:35:00","Inorganic contaminants: Arsenic, Arsenic, Zinc",2.32173,0,"Contaminated: Chemical"
KiRu29656224,"2021-04-26 13:18:00","Inorganic contaminants: Barium, Lead",9.58602,0,"Contaminated: Chemical"
HaRu20597224,"2021-04-26 13:40:00","Inorganic contaminants: Barium, Copper, Mercury, Mercury",9.18762,0,"Contaminated: Chemical"
AmAm09898224,"2021-04-26 13:55:00",Clean,0.0564904,0.0000571846,Clean
KiRu27217224,"2021-04-26 14:08:00","Inorganic contaminants: Lead",1.04252,0,"Contaminated: Chemical"
KiRu30214224,"2021-04-26 14:20:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
AkRu07031224,"2021-04-26 14:26:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
SoRu37391224,"2021-04-26 14:56:00","Inorganic contaminants: Selenium",5.01417,0,"Contaminated: Chemical"
KiHa23165224,"2021-04-26 15:00:00",Clean,0.0811038,0.0000948166,Clean
AkRu03368224,"2021-04-26 15:24:00",Clean,0.0915735,0.0000025292,Clean
KiMr24355224,"2021-04-26 16:34:00","Inorganic contaminants: Silver, Lead",6.69897,0,"Contaminated: Chemical"
AkKi01547224,"2021-04-26 16:45:00","Inorganic contaminants: Silver",2.15669,0,"Contaminated: Chemical"
SoRu35041224,"2021-04-26 16:54:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
AkKi01223224,"2021-04-29 09:10:00",Clean,0.09048,0.0000281962,Clean
KiHa22981224,"2021-04-29 09:34:00",Clean,0.0585128,0.0000333932,Clean
KiMr25133224,"2021-04-29 09:43:00",Clean,0.0839412,0.0000823775,Clean
AkKi01281224,"2021-04-29 09:50:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
KiRu30146224,"2021-04-29 10:14:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
AkKi01541224,"2021-04-29 10:27:00",Clean,0.0410617,0.0000117078,Clean
KiRu30261224,"2021-04-29 11:00:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
SoRu36013224,"2021-04-29 11:20:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
SoRu39475224,"2021-04-29 12:03:00","Inorganic contaminants: Silver, Copper",6.04251,0,"Contaminated: Chemical"
SoRu38842224,"2021-04-29 12:09:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
AmRu14319224,"2021-04-29 12:31:00",Clean,0.0758255,0.0000114068,Clean
HaRu19216224,"2021-04-29 12:40:00","Inorganic contaminants: Copper",5.09592,0,"Contaminated: Chemical"
KiRu29210224,"2021-04-29 13:22:00",Clean,0.0514955,0.0000219104,Clean
AkRu07507224,"2021-04-29 13:56:00","Inorganic contaminants: Chromium, Selenium, Lead",3.43809,0,"Contaminated: Chemical"
AkHa00130224,"2021-04-29 14:13:00",Clean,0.0477705,0.0000753314,Clean
AmRu13691224,"2021-04-29 14:45:00","Inorganic contaminants: Selenium, Copper",3.41625,0,"Contaminated: Chemical"
HaSe21127224,"2021-04-29 14:53:00",Clean,0.0420452,0.0000109262,Clean
AkRu08605224,"2021-04-29 15:06:00","Inorganic contaminants: Zinc, Zinc",5.1701,0,"Contaminated: Chemical"
KiHa23251224,"2021-04-29 15:22:00",Clean,0.0829945,0.0000286365,Clean
HaRu19778224,"2021-04-29 15:35:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
AkRu04459224,"2021-04-29 15:56:00",Clean,0.0819706,0.0000104041,Clean
SoIl32384224,"2021-04-29 16:32:00","Inorganic contaminants: Chromium, Cadmium, Selenium, Chromium",7.85691,0,"Contaminated: Chemical"
HaRu20657224,"2021-04-30 09:19:00","Inorganic contaminants: Silver, Copper, Selenium, Lead",6.53631,0,"Contaminated: Chemical"
HaSe21270224,"2021-04-30 09:21:00",Clean,0.0801871,0.0000661108,Clean
AkRu03799224,"2021-04-30 10:00:00",Clean,0.0762295,0.0000993417,Clean
KiRu26114224,"2021-04-30 10:06:00","Inorganic contaminants: Barium, Barium, Lead, Mercury",9.6045,0,"Contaminated: Chemical"
AkRu05149224,"2021-04-30 10:18:00",Clean,0.0678542,0.0000983762,Clean
SoBa31762224,"2021-04-30 10:33:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
AkRu02718224,"2021-04-30 10:43:00","Inorganic contaminants: Cadmium, Barium, Zinc, Silver",5.91373,0,"Contaminated: Chemical"
AmAm09871224,"2021-04-30 10:43:00",Clean,0.0704863,0.0000938559,Clean
KiZu30764224,"2021-04-30 10:49:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
AkRu05094224,"2021-04-30 11:11:00",Clean,0.0115688,0.000074151,Clean
KiRu26313224,"2021-04-30 11:11:00","Bacteria: E. coli",0,36.1934,"Contaminated: Biological"
AmRu15543224,"2021-04-30 11:13:00",Clean,0.0744689,0.0000891873,Clean
AkRu04561224,"2021-04-30 11:23:00","Inorganic contaminants: Arsenic, Cadmium",8.95015,0,"Contaminated: Chemical"
KiMr24267224,"2021-04-30 11:24:00","Inorganic contaminants: Selenium, Silver, Chromium, Lead",4.60202,0,"Contaminated: Chemical"
AkRu03268224,"2021-04-30 11:36:00","Inorganic contaminants: Selenium, Lead, Copper",2.35119,0,"Contaminated: Chemical"
KiIs24029224,"2021-04-30 11:39:00","Inorganic contaminants: Selenium, Arsenic, Selenium, Mercury",6.59706,0,"Contaminated: Chemical"
KiAm21922224,"2021-04-30 11:59:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
AmRu15658224,"2021-04-30 12:08:00","Inorganic contaminants: Barium",5.60332,0,"Contaminated: Chemical"
AkRu07697224,"2021-04-30 12:35:00","Inorganic contaminants: Selenium, Silver, Barium, Chromium",6.70918,0,"Contaminated: Chemical"
AkRu08378224,"2021-04-30 12:54:00","Inorganic contaminants: Lead, Copper",3.66116,0,"Contaminated: Chemical"
KiRu27921224,"2021-04-30 12:57:00","Inorganic contaminants: Cadmium, Silver, Chromium",3.80753,0,"Contaminated: Chemical"
HaRu19870224,"2021-04-30 13:00:00",Clean,0.0546554,0.0000234835,Clean
AkRu06547224,"2021-04-30 13:02:00","Inorganic contaminants: Barium, Barium, Copper",1.68017,0,"Contaminated: Chemical"
KiAm22587224,"2021-04-30 13:18:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
KiHa22641224,"2021-04-30 13:26:00","Bacteria: E. coli",0,30.1022,"Contaminated: Biological"
HaRu17151224,"2021-04-30 13:27:00","Inorganic contaminants: Lead, Zinc, Barium",5.74603,0,"Contaminated: Chemical"
SoIl32547224,"2021-04-30 13:29:00","Inorganic contaminants: Selenium, Copper, Mercury",2.58209,0,"Contaminated: Chemical"
HaRu17283224,"2021-04-30 14:16:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
AkRu08166224,"2021-04-30 14:18:00",Clean,0.0665995,0.0000498555,Clean
AkRu03255224,"2021-04-30 15:02:00",Clean,0.0122506,0.0000788271,Clean
AkRu05209224,"2021-04-30 15:04:00","Inorganic contaminants: Zinc",6.52198,0,"Contaminated: Chemical"
KiAm22313224,"2021-04-30 15:30:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
SoRu35900224,"2021-04-30 15:57:00","Inorganic contaminants: Arsenic, Copper",2.65066,0,"Contaminated: Chemical"
AkKi01445224,"2021-04-30 16:28:00",Clean,0.037793,0.0000445689,Clean
AkHa00039224,"2021-04-30 16:47:00",Clean,0.0880139,0.0000863631,Clean
AkRu03373224,"2021-04-30 16:52:00",Clean,0.0111823,0.0000981091,Clean
AkRu06124224,"2021-04-30 16:52:00","Inorganic contaminants: Copper, Cadmium, Zinc",8.16812,0,"Contaminated: Chemical"
KiHa23224224,"2021-05-01 09:18:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
HaDe16577224,"2021-05-01 09:33:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
SoRu39518224,"2021-05-01 09:54:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
KiRu28768224,"2021-05-01 09:54:00","Bacteria: E. coli",0,41.9307,"Contaminated: Biological"
AmAm09972224,"2021-05-01 10:22:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
AkLu01701224,"2021-05-01 10:40:00","Inorganic contaminants: Copper",3.34536,0,"Contaminated: Chemical"
HaRu20687224,"2021-05-01 10:42:00","Inorganic contaminants: Selenium, Zinc",5.50917,0,"Contaminated: Chemical"
AkLu02345224,"2021-05-01 10:50:00",Clean,0.0848022,0.000031456,Clean
KiHa23266224,"2021-05-01 10:53:00",Clean,0.0757004,0.0000629529,Clean
KiRu27234224,"2021-05-01 11:53:00","Inorganic contaminants: Lead, Copper, Selenium",9.70942,0,"Contaminated: Chemical"
HaRu20156224,"2021-05-01 11:58:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
HaYa21427224,"2021-05-01 12:06:00","Inorganic contaminants: Zinc, Lead",4.04888,0,"Contaminated: Chemical"
KiIs24028224,"2021-05-01 13:14:00","Inorganic contaminants: Mercury, Barium, Selenium",4.54855,0,"Contaminated: Chemical"
KiRu29262224,"2021-05-01 13:20:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
KiRu29084224,"2021-05-01 13:21:00","Bacteria: E. coli",0,19.347,"Contaminated: Biological"
SoRu36142224,"2021-05-01 13:45:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
HaSe21338224,"2021-05-01 14:04:00",Clean,0.026598,0.0000203963,Clean
SoRu36743224,"2021-05-01 14:56:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
HaDj16945224,"2021-05-01 15:40:00","Inorganic contaminants: Barium, Chromium",8.93528,0,"Contaminated: Chemical"
AkRu02797224,"2021-05-01 16:16:00",Clean,0.0861655,0.000013123,Clean
AkRu07530224,"2021-05-01 16:21:00",Clean,0.0285206,0.00000442594,Clean
KiMr25017224,"2021-05-01 16:25:00",Clean,0.0111158,0.0000827607,Clean
HaRu18199224,"2021-05-01 16:34:00",Clean,0.0872126,0.000000525911,Clean
SoRu36040224,"2021-05-02 09:14:00","Bacteria: E. coli",0,20.9428,"Contaminated: Biological"
AkRu07702224,"2021-05-02 09:41:00","Inorganic contaminants: Selenium",8.72358,0,"Contaminated: Chemical"
AkRu05887224,"2021-05-02 09:43:00","Inorganic contaminants: Silver, Lead, Mercury",8.55054,0,"Contaminated: Chemical"
KiRu28785224,"2021-05-02 09:50:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
KiHa23117224,"2021-05-02 10:04:00",Clean,0.047274,0.0000543473,Clean
AkRu03638224,"2021-05-02 10:46:00","Inorganic contaminants: Cadmium, Mercury, Mercury, Mercury",1.34737,0,"Contaminated: Chemical"
AkRu05403224,"2021-05-02 11:06:00","Inorganic contaminants: Copper, Silver, Chromium",7.61069,0,"Contaminated: Chemical"
AkRu03323224,"2021-05-02 11:15:00",Clean,0.0347592,0.0000701589,Clean
AkKi00939224,"2021-05-02 11:41:00","Inorganic contaminants: Cadmium, Barium",2.92433,0,"Contaminated: Chemical"
KiRu29218224,"2021-05-02 11:45:00","Bacteria: E. coli",0,46.6729,"Contaminated: Biological"
KiRu25857224,"2021-05-02 12:01:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
SoBa31617224,"2021-05-02 12:09:00","Inorganic contaminants: Barium, Arsenic",7.96657,0,"Contaminated: Chemical"
KiRu28652224,"2021-05-02 13:08:00","Inorganic contaminants: Mercury, Arsenic",2.69853,0,"Contaminated: Chemical"
HaRu19406224,"2021-05-02 13:30:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
AmPw12766224,"2021-05-02 13:36:00",Clean,0.0621618,0.0000877525,Clean
SoRu39478224,"2021-05-02 13:57:00","Inorganic contaminants: Chromium, Arsenic, Cadmium",1.2925,0,"Contaminated: Chemical"
KiMr24665224,"2021-05-02 13:59:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
AkRu08208224,"2021-05-02 14:41:00","Inorganic contaminants: Mercury, Chromium, Silver, Arsenic",8.25277,0,"Contaminated: Chemical"
SoRu37364224,"2021-05-02 14:43:00",Clean,0.0885908,0.0000282859,Clean
KiRu30286224,"2021-05-02 15:18:00","Inorganic contaminants: Mercury, Arsenic, Silver, Copper",9.35445,0,"Contaminated: Chemical"
SoRu37769224,"2021-05-02 15:52:00",Clean,0.0578983,0.0000781718,Clean
HaAm15931224,"2021-05-02 16:26:00",Clean,0.0396996,0.00000600145,Clean
KiRu27202224,"2021-05-02 16:54:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
